Aviation Analytics Mart -- Redshift | Table: dim_date
Enterprise calendar dimension -- static reference table. One row per calendar day. Powers all time-series and period-over-period reporting across the Gold layer.
date_key,date,day,week,month,quarter,year,is_weekend_flag,holiday_flag
97,Meridian Research Institute Co.,Leasing Company,Kenya,Mid-Market,TRUE
98,Vertex MRO Provider Co.,MRO Provider,Italy,Non-Profit,TRUE
99,Pacific Government Co.,Government,Spain,SMB,TRUE
100,Summit Research Institute Group,Media/Press,Italy,SMB,TRUE

Aviation Analytics Mart -- Redshift | Table: dim_data_product
Data product catalog dimension -- SCD Type 1. One row per published data product/API/feed offered to customers via fact_product_subscriptions.
product_key,product_name,domain,delivery_type,description,active_flag
1,Fuel Efficiency Dashboard,Fuel Efficiency,Dashboard,Dashboard delivering curated fuel efficiency metrics for downstream analytics consumers.,TRUE
2,Crew Scheduling Streaming,Crew Scheduling,Streaming,Streaming delivering curated crew scheduling metrics for downstream analytics consumers.,TRUE
3,Aircraft Utilization Streaming,Aircraft Utilization,Streaming,Streaming delivering curated aircraft utilization metrics for downstream analytics consumers.,FALSE
4,Route Performance Streaming,Route Performance,Streaming,Streaming delivering curated route performance metrics for downstream analytics consumers.,TRUE
5,Baggage Analytics Data Share,Baggage Analytics,Data Share,Data Share delivering curated baggage analytics metrics for downstream analytics consumers.,TRUE
6,Delay Analytics Report,Delay Analytics,Report,Report delivering curated delay analytics metrics for downstream analytics consumers.,TRUE
7,Fuel Efficiency Data Share,Fuel Efficiency,Data Share,Data Share delivering curated fuel efficiency metrics for downstream analytics consumers.,TRUE
8,Route Performance Report,Route Performance,Report,Report delivering curated route performance metrics for downstream analytics consumers.,TRUE
9,Delay Analytics Batch Feed,Delay Analytics,Batch Feed,Batch Feed delivering curated delay analytics metrics for downstream analytics consumers.,FALSE
10,Fuel Efficiency Batch Feed,Fuel Efficiency,Batch Feed,Batch Feed delivering curated fuel efficiency metrics for downstream analytics consumers.,TRUE
11,Flight Operations API,Flight Operations,API,API delivering curated flight operations metrics for downstream analytics consumers.,TRUE
12,Customer 360 API,Customer 360,API,API delivering curated customer 360 metrics for downstream analytics consumers.,TRUE
13,Aircraft Utilization API,Aircraft Utilization,API,API delivering curated aircraft utilization metrics for downstream analytics consumers.,TRUE
14,Aircraft Utilization Dashboard,Aircraft Utilization,Dashboard,Dashboard delivering curated aircraft utilization metrics for downstream analytics consumers.,TRUE
15,Customer 360 Dashboard,Customer 360,Dashboard,Dashboard delivering curated customer 360 metrics for downstream analytics consumers.,TRUE
16,Baggage Analytics Streaming,Baggage Analytics,Streaming,Streaming delivering curated baggage analytics metrics for downstream analytics consumers.,TRUE
17,Flight Operations API v2,Flight Operations,API,API delivering curated flight operations metrics for downstream analytics consumers.,TRUE
18,Delay Analytics Report v2,Delay Analytics,Report,Report delivering curated delay analytics metrics for downstream analytics consumers.,TRUE
19,Flight Operations Batch Feed,Flight Operations,Batch Feed,Batch Feed delivering curated flight operations metrics for downstream analytics consumers.,TRUE
20,Aircraft Utilization API v2,Aircraft Utilization,API,API delivering curated aircraft utilization metrics for downstream analytics consumers.,TRUE
21,Crew Scheduling Dashboard,Crew Scheduling,Dashboard,Dashboard delivering curated crew scheduling metrics for downstream analytics consumers.,TRUE
22,Baggage Analytics API,Baggage Analytics,API,API delivering curated baggage analytics metrics for downstream analytics consumers.,FALSE
23,Safety & Compliance Report,Safety & Compliance,Report,Report delivering curated safety & compliance metrics for downstream analytics consumers.,TRUE
24,Weather Impact Streaming,Weather Impact,Streaming,Streaming delivering curated weather impact metrics for downstream analytics consumers.,TRUE
25,Fuel Efficiency Report,Fuel Efficiency,Report,Report delivering curated fuel efficiency metrics for downstream analytics consumers.,TRUE
26,Aircraft Utilization Report,Aircraft Utilization,Report,Report delivering curated aircraft utilization metrics for downstream analytics consumers.,TRUE
27,Delay Analytics API,Delay Analytics,API,API delivering curated delay analytics metrics for downstream analytics consumers.,TRUE
28,Customer 360 Data Share,Customer 360,Data Share,Data Share delivering curated customer 360 metrics for downstream analytics consumers.,TRUE
29,Aircraft Utilization API v3,Aircraft Utilization,API,API delivering curated aircraft utilization metrics for downstream analytics consumers.,TRUE
30,Baggage Analytics Report,Baggage Analytics,Report,Report delivering curated baggage analytics metrics for downstream analytics consumers.,TRUE
31,Delay Analytics Batch Feed v2,Delay Analytics,Batch Feed,Batch Feed delivering curated delay analytics metrics for downstream analytics consumers.,TRUE
32,Crew Scheduling Dashboard v2,Crew Scheduling,Dashboard,Dashboard delivering curated crew scheduling metrics for downstream analytics consumers.,TRUE
33,Route Performance Dashboard,Route Performance,Dashboard,Dashboard delivering curated route performance metrics for downstream analytics consumers.,TRUE
34,Aircraft Utilization Batch Feed,Aircraft Utilization,Batch Feed,Batch Feed delivering curated aircraft utilization metrics for downstream analytics consumers.,TRUE
35,Delay Analytics API v2,Delay Analytics,API,API delivering curated delay analytics metrics for downstream analytics consumers.,TRUE
36,Delay Analytics Dashboard,Delay Analytics,Dashboard,Dashboard delivering curated delay analytics metrics for downstream analytics consumers.,TRUE
37,Weather Impact Streaming v2,Weather Impact,Streaming,Streaming delivering curated weather impact metrics for downstream analytics consumers.,TRUE
38,Safety & Compliance API,Safety & Compliance,API,API delivering curated safety & compliance metrics for downstream analytics consumers.,TRUE
39,Weather Impact Data Share,Weather Impact,Data Share,Data Share delivering curated weather impact metrics for downstream analytics consumers.,TRUE
40,Route Performance Dashboard v2,Route Performance,Dashboard,Dashboard delivering curated route performance metrics for downstream analytics consumers.,TRUE
41,Crew Scheduling Data Share,Crew Scheduling,Data Share,Data Share delivering curated crew scheduling metrics for downstream analytics consumers.,TRUE
42,Baggage Analytics Data Share v2,Baggage Analytics,Data Share,Data Share delivering curated baggage analytics metrics for downstream analytics consumers.,TRUE
43,Baggage Analytics Streaming v2,Baggage Analytics,Streaming,Streaming delivering curated baggage analytics metrics for downstream analytics consumers.,TRUE
44,Delay Analytics Batch Feed v3,Delay Analytics,Batch Feed,Batch Feed delivering curated delay analytics metrics for downstream analytics consumers.,TRUE
45,Customer 360 Data Share v2,Customer 360,Data Share,Data Share delivering curated customer 360 metrics for downstream analytics consumers.,TRUE
46,Weather Impact Dashboard,Weather Impact,Dashboard,Dashboard delivering curated weather impact metrics for downstream analytics consumers.,TRUE
47,Customer 360 Report,Customer 360,Report,Report delivering curated customer 360 metrics for downstream analytics consumers.,TRUE
48,Delay Analytics Batch Feed v4,Delay Analytics,Batch Feed,Batch Feed delivering curated delay analytics metrics for downstream analytics consumers.,TRUE
49,Safety & Compliance API v2,Safety & Compliance,API,API delivering curated safety & compliance metrics for downstream analytics consumers.,TRUE
50,Fuel Efficiency Data Share v2,Fuel Efficiency,Data Share,Data Share delivering curated fuel efficiency metrics for downstream analytics consumers.,TRUE
51,Safety & Compliance API v3,Safety & Compliance,API,API delivering curated safety & compliance metrics for downstream analytics consumers.,FALSE
52,Fuel Efficiency Report v2,Fuel Efficiency,Report,Report delivering curated fuel efficiency metrics for downstream analytics consumers.,TRUE
53,Fuel Efficiency Batch Feed v2,Fuel Efficiency,Batch Feed,Batch Feed delivering curated fuel efficiency metrics for downstream analytics consumers.,TRUE
54,Fuel Efficiency Dashboard v2,Fuel Efficiency,Dashboard,Dashboard delivering curated fuel efficiency metrics for downstream analytics consumers.,TRUE
55,Delay Analytics Data Share,Delay Analytics,Data Share,Data Share delivering curated delay analytics metrics for downstream analytics consumers.,TRUE
56,Route Performance Report v2,Route Performance,Report,Report delivering curated route performance metrics for downstream analytics consumers.,TRUE
57,Flight Operations Dashboard,Flight Operations,Dashboard,Dashboard delivering curated flight operations metrics for downstream analytics consumers.,TRUE
58,Crew Scheduling Dashboard v3,Crew Scheduling,Dashboard,Dashboard delivering curated crew scheduling metrics for downstream analytics consumers.,TRUE
59,Fuel Efficiency Dashboard v3,Fuel Efficiency,Dashboard,Dashboard delivering curated fuel efficiency metrics for downstream analytics consumers.,TRUE
60,Baggage Analytics Data Share v3,Baggage Analytics,Data Share,Data Share delivering curated baggage analytics metrics for downstream analytics consumers.,FALSE
61,Baggage Analytics API v2,Baggage Analytics,API,API delivering curated baggage analytics metrics for downstream analytics consumers.,TRUE
62,Safety & Compliance API v4,Safety & Compliance,API,API delivering curated safety & compliance metrics for downstream analytics consumers.,FALSE
63,Weather Impact Data Share v2,Weather Impact,Data Share,Data Share delivering curated weather impact metrics for downstream analytics consumers.,FALSE
64,Flight Operations API v3,Flight Operations,API,API delivering curated flight operations metrics for downstream analytics consumers.,TRUE
65,Customer 360 API v2,Customer 360,API,API delivering curated customer 360 metrics for downstream analytics consumers.,TRUE
66,Aircraft Utilization Batch Feed v2,Aircraft Utilization,Batch Feed,Batch Feed delivering curated aircraft utilization metrics for downstream analytics consumers.,TRUE
67,Crew Scheduling Streaming v2,Crew Scheduling,Streaming,Streaming delivering curated crew scheduling metrics for downstream analytics consumers.,TRUE
68,Crew Scheduling Dashboard v4,Crew Scheduling,Dashboard,Dashboard delivering curated crew scheduling metrics for downstream analytics consumers.,TRUE
69,Crew Scheduling Dashboard v5,Crew Scheduling,Dashboard,Dashboard delivering curated crew scheduling metrics for downstream analytics consumers.,FALSE
70,Fuel Efficiency Batch Feed v3,Fuel Efficiency,Batch Feed,Batch Feed delivering curated fuel efficiency metrics for downstream analytics consumers.,TRUE
71,Weather Impact API,Weather Impact,API,API delivering curated weather impact metrics for downstream analytics consumers.,TRUE
72,Fuel Efficiency Dashboard v4,Fuel Efficiency,Dashboard,Dashboard delivering curated fuel efficiency metrics for downstream analytics consumers.,TRUE
73,Delay Analytics API v3,Delay Analytics,API,API delivering curated delay analytics metrics for downstream analytics consumers.,TRUE
74,Baggage Analytics Dashboard,Baggage Analytics,Dashboard,Dashboard delivering curated baggage analytics metrics for downstream analytics consumers.,TRUE
75,Fuel Efficiency Dashboard v5,Fuel Efficiency,Dashboard,Dashboard delivering curated fuel efficiency metrics for downstream analytics consumers.,TRUE
76,Delay Analytics Batch Feed v5,Delay Analytics,Batch Feed,Batch Feed delivering curated delay analytics metrics for downstream analytics consumers.,TRUE
77,Aircraft Utilization Streaming v2,Aircraft Utilization,Streaming,Streaming delivering curated aircraft utilization metrics for downstream analytics consumers.,TRUE
78,Route Performance API,Route Performance,API,API delivering curated route performance metrics for downstream analytics consumers.,TRUE
79,Crew Scheduling Report,Crew Scheduling,Report,Report delivering curated crew scheduling metrics for downstream analytics consumers.,TRUE
80,Flight Operations Batch Feed v2,Flight Operations,Batch Feed,Batch Feed delivering curated flight operations metrics for downstream analytics consumers.,TRUE
81,Route Performance Report v3,Route Performance,Report,Report delivering curated route performance metrics for downstream analytics consumers.,FALSE
82,Safety & Compliance Data Share,Safety & Compliance,Data Share,Data Share delivering curated safety & compliance metrics for downstream analytics consumers.,TRUE
83,Flight Operations Batch Feed v3,Flight Operations,Batch Feed,Batch Feed delivering curated flight operations metrics for downstream analytics consumers.,TRUE
84,Crew Scheduling Dashboard v6,Crew Scheduling,Dashboard,Dashboard delivering curated crew scheduling metrics for downstream analytics consumers.,TRUE
85,Delay Analytics API v4,Delay Analytics,API,API delivering curated delay analytics metrics for downstream analytics consumers.,TRUE
86,Baggage Analytics Batch Feed,Baggage Analytics,Batch Feed,Batch Feed delivering curated baggage analytics metrics for downstream analytics consumers.,TRUE
87,Safety & Compliance Streaming,Safety & Compliance,Streaming,Streaming delivering curated safety & compliance metrics for downstream analytics consumers.,TRUE
88,Weather Impact Batch Feed,Weather Impact,Batch Feed,Batch Feed delivering curated weather impact metrics for downstream analytics consumers.,TRUE
89,Aircraft Utilization Data Share,Aircraft Utilization,Data Share,Data Share delivering curated aircraft utilization metrics for downstream analytics consumers.,TRUE
90,Crew Scheduling Streaming v3,Crew Scheduling,Streaming,Streaming delivering curated crew scheduling metrics for downstream analytics consumers.,TRUE
91,Fuel Efficiency Report v3,Fuel Efficiency,Report,Report delivering curated fuel efficiency metrics for downstream analytics consumers.,TRUE
92,Aircraft Utilization Data Share v2,Aircraft Utilization,Data Share,Data Share delivering curated aircraft utilization metrics for downstream analytics consumers.,TRUE
93,Fuel Efficiency Dashboard v6,Fuel Efficiency,Dashboard,Dashboard delivering curated fuel efficiency metrics for downstream analytics consumers.,FALSE
94,Weather Impact Data Share v3,Weather Impact,Data Share,Data Share delivering curated weather impact metrics for downstream analytics consumers.,TRUE
95,Fuel Efficiency Streaming,Fuel Efficiency,Streaming,Streaming delivering curated fuel efficiency metrics for downstream analytics consumers.,TRUE
96,Crew Scheduling Batch Feed,Crew Scheduling,Batch Feed,Batch Feed delivering curated crew scheduling metrics for downstream analytics consumers.,TRUE
97,Aircraft Utilization Report v2,Aircraft Utilization,Report,Report delivering curated aircraft utilization metrics for downstream analytics consumers.,TRUE
98,Delay Analytics Streaming,Delay Analytics,Streaming,Streaming delivering curated delay analytics metrics for downstream analytics consumers.,TRUE
99,Aircraft Utilization Dashboard v2,Aircraft Utilization,Dashboard,Dashboard delivering curated aircraft utilization metrics for downstream analytics consumers.,TRUE
100,Fuel Efficiency Dashboard v7,Fuel Efficiency,Dashboard,Dashboard delivering curated fuel efficiency metrics for downstream analytics consumers.,TRUE

Aviation Analytics Mart -- Redshift | Table: fact_flight_operations
"Core enterprise fact -- ONE ROW PER FLIGHT LEG operated. Grain is the individual flight. Primary source for on-time-performance, delay, and cancellation reporting."
flight_key,date_key,airline_key,aircraft_key,route_key,origin_airport_key,destination_airport_key,schedule_id,scheduled_departure_ts,actual_departure_ts,scheduled_arrival_ts,actual_arrival_ts,delay_minutes,taxi_out_minutes,taxi_in_minutes,flight_distance_miles,block_hours,cancelled_flag,diverted_flag
1,20240522,68,18,50,19,95,SCH100001,2024-05-22 07:30:00,2024-05-22 07:52:00,2024-05-22 15:31:17.393177,2024-05-22 15:53:17.393177,22,28,9,3960.84,8.02,FALSE,FALSE
2,20240114,35,49,87,49,69,SCH100002,2024-01-14 19:00:00,2024-01-14 19:46:00,2024-01-14 19:30:00,2024-01-14 20:16:00,46,28,20,191.96,0.5,FALSE,FALSE
3,20240225,62,27,43,24,35,SCH100003,2024-02-25 09:00:00,2024-02-25 09:15:00,2024-02-25 20:35:05.855659,2024-02-25 20:50:05.855659,15,34,10,5552.88,11.58,FALSE,FALSE
4,20240222,51,31,71,45,56,SCH100004,2024-02-22 10:30:00,2024-02-22 10:57:00,2024-02-22 19:46:13.128867,2024-02-22 20:13:13.128867,27,13,14,4175.84,9.27,FALSE,FALSE
5,20240511,64,60,13,9,12,SCH100005,2024-05-11 23:45:00,2024-05-11 23:58:00,2024-05-12 00:23:21.193218,2024-05-12 00:36:21.193218,13,32,10,278.86,0.64,FALSE,FALSE
6,20240207,3,34,71,45,56,SCH100006,2024-02-07 18:45:00,2024-02-07 18:45:00,2024-02-08 04:09:47.517377,2024-02-08 04:09:47.517377,0,23,10,4175.84,9.41,FALSE,FALSE
7,20240507,71,84,88,91,30,SCH100007,2024-05-07 10:30:00,2024-05-07 10:44:00,2024-05-07 21:31:32.500203,2024-05-07 21:45:32.500203,14,28,14,5269.01,11.03,FALSE,FALSE
8,20240213,18,93,70,66,15,SCH100008,2024-02-13 15:15:00,2024-02-13 15:15:00,2024-02-14 13:48:01.922773,2024-02-14 13:48:01.922773,0,6,19,11125.35,22.55,FALSE,FALSE
9,20240109,10,105,86,23,17,SCH100009,2024-01-09 01:00:00,2024-01-09 01:00:00,2024-01-09 12:50:13.215065,2024-01-09 12:50:13.215065,0,21,17,5190.7,11.84,FALSE,TRUE
10,20240405,8,80,82,33,38,SCH100010,2024-04-05 21:45:00,,2024-04-06 09:51:22.028736,,,,,5723.08,12.11,TRUE,FALSE
11,20240516,71,53,2,71,93,SCH100011,2024-05-16 00:30:00,2024-05-16 00:30:00,2024-05-16 07:57:58.041286,2024-05-16 07:57:58.041286,0,35,8,3435.74,7.47,FALSE,FALSE
12,20240128,13,68,20,72,43,SCH100012,2024-01-28 07:15:00,2024-01-28 07:22:00,2024-01-28 18:20:08.287258,2024-01-28 18:27:08.287258,7,30,15,5205.62,11.09,FALSE,FALSE
13,20240121,48,52,59,73,77,SCH100013,2024-01-21 18:15:00,2024-01-21 18:44:00,2024-01-22 08:14:36.972200,2024-01-22 08:43:36.972200,29,32,4,6643.09,13.99,FALSE,FALSE
14,20240124,52,49,49,52,9,SCH100014,2024-01-24 17:45:00,,2024-01-24 21:30:23.792987,,,,,1594.64,3.76,TRUE,FALSE
15,20240213,11,64,109,40,96,SCH100015,2024-02-13 13:30:00,2024-02-13 13:30:00,2024-02-14 05:39:36.473281,2024-02-14 05:39:36.473281,0,11,18,6910.54,16.16,FALSE,FALSE
16,20240310,6,10,88,91,30,SCH100016,2024-03-10 08:00:00,2024-03-10 08:00:00,2024-03-10 20:07:51.020166,2024-03-10 20:07:51.020166,0,11,7,5269.01,12.13,FALSE,FALSE
17,20240411,10,39,21,86,16,SCH100017,2024-04-11 18:15:00,2024-04-11 18:15:00,2024-04-12 03:59:31.929084,2024-04-12 03:59:31.929084,0,28,7,4619.39,9.74,FALSE,FALSE
18,20240121,65,96,45,40,44,SCH100018,2024-01-21 01:00:00,2024-01-21 01:00:00,2024-01-21 22:55:58.463459,2024-01-21 22:55:58.463459,0,29,15,9978.75,21.93,FALSE,FALSE
19,20240324,4,82,35,74,29,SCH100019,2024-03-24 14:45:00,2024-03-24 15:01:00,2024-03-25 11:45:33.938598,2024-03-25 12:01:33.938598,16,17,5,9454.96,21.01,FALSE,FALSE
20,20240316,32,92,10,86,33,SCH100020,2024-03-16 02:30:00,2024-03-16 03:13:00,2024-03-16 15:32:04.904014,2024-03-16 16:15:04.904014,43,28,15,5635.39,13.03,FALSE,FALSE
21,20240322,47,14,12,88,61,SCH100021,2024-03-22 00:30:00,2024-03-22 00:30:00,2024-03-22 08:06:57.872780,2024-03-22 08:06:57.872780,0,22,20,3261.04,7.62,FALSE,FALSE
22,20240511,53,14,4,58,30,SCH100022,2024-05-11 02:30:00,2024-05-11 02:56:00,2024-05-11 20:50:26.703476,2024-05-11 21:16:26.703476,26,32,15,8516.3,18.34,FALSE,FALSE
23,20240104,38,53,50,19,95,SCH100023,2024-01-04 02:15:00,2024-01-04 02:15:00,2024-01-04 11:02:34.463266,2024-01-04 11:02:34.463266,0,20,7,3960.84,8.79,FALSE,FALSE
24,20240117,22,56,36,55,72,SCH100024,2024-01-17 13:30:00,2024-01-17 13:35:00,2024-01-18 08:50:53.328953,2024-01-18 08:55:53.328953,5,12,18,8875.74,19.35,FALSE,FALSE
25,20240220,59,14,18,72,8,SCH100025,2024-02-20 09:00:00,2024-02-20 09:33:00,2024-02-20 14:51:04.446622,2024-02-20 15:24:04.446622,33,15,16,2747.83,5.85,FALSE,FALSE
26,20240204,39,42,78,8,1,SCH100026,2024-02-04 22:15:00,2024-02-04 22:19:00,2024-02-05 14:55:50.116071,2024-02-05 14:59:50.116071,4,15,12,7645.06,16.68,FALSE,FALSE
27,20240505,74,101,32,45,72,SCH100027,2024-05-05 10:45:00,2024-05-05 10:48:00,2024-05-06 07:45:30.485289,2024-05-06 07:48:30.485289,3,22,8,9437.03,21.01,FALSE,FALSE
28,20240520,4,94,60,11,7,SCH100028,2024-05-20 22:15:00,2024-05-20 23:10:00,2024-05-20 22:45:20.265799,2024-05-20 23:40:20.265799,55,31,16,230.1,0.51,FALSE,FALSE
29,20240507,18,82,39,83,72,SCH100029,2024-05-07 07:30:00,2024-05-07 07:30:00,2024-05-07 08:00:00,2024-05-07 08:00:00,0,20,15,154.93,0.5,FALSE,FALSE
30,20240516,65,89,54,49,54,SCH100030,2024-05-16 17:00:00,2024-05-16 17:00:00,2024-05-17 05:32:40.528643,2024-05-17 05:32:40.528643,0,22,5,6062.27,12.54,FALSE,FALSE
31,20240128,99,32,85,96,56,SCH100031,2024-01-28 21:30:00,2024-01-28 21:59:00,2024-01-29 04:00:52.913041,2024-01-29 04:29:52.913041,29,35,13,3029.71,6.51,FALSE,FALSE
32,20240420,14,2,13,9,12,SCH100032,2024-04-20 08:15:00,2024-04-20 08:56:00,2024-04-20 08:51:18.338007,2024-04-20 09:32:18.338007,41,23,10,278.86,0.61,FALSE,FALSE
33,20240424,48,51,60,11,7,SCH100033,2024-04-24 21:15:00,2024-04-24 21:23:00,2024-04-24 21:47:13.776179,2024-04-24 21:55:13.776179,8,8,7,230.1,0.54,FALSE,FALSE
34,20240330,40,44,59,73,77,SCH100034,2024-03-30 06:45:00,2024-03-30 07:01:00,2024-03-30 21:34:58.180548,2024-03-30 21:50:58.180548,16,19,13,6643.09,14.83,FALSE,FALSE
35,20240118,39,6,104,12,56,SCH100035,2024-01-18 22:00:00,2024-01-18 22:34:00,2024-01-19 04:01:58.944380,2024-01-19 04:35:58.944380,34,28,10,2586.66,6.03,FALSE,FALSE
36,20240512,23,71,21,86,16,SCH100036,2024-05-12 10:45:00,2024-05-12 11:00:00,2024-05-12 20:03:02.129581,2024-05-12 20:18:02.129581,15,10,8,4619.39,9.3,FALSE,FALSE
37,20240420,51,4,95,41,74,SCH100037,2024-04-20 19:15:00,2024-04-20 19:15:00,2024-04-21 04:18:46.145189,2024-04-21 04:18:46.145189,0,27,5,3809.61,9.06,FALSE,FALSE
38,20240527,14,103,69,28,97,SCH100038,2024-05-27 05:30:00,2024-05-27 05:50:00,2024-05-27 16:31:39.372131,2024-05-27 16:51:39.372131,20,32,18,4919.18,11.03,FALSE,FALSE
39,20240515,82,41,77,51,77,SCH100039,2024-05-15 12:45:00,2024-05-15 12:45:00,2024-05-16 12:32:45.117699,2024-05-16 12:32:45.117699,0,27,12,11603.85,23.8,FALSE,FALSE
40,20240122,87,18,41,85,89,SCH100040,2024-01-22 03:15:00,2024-01-22 03:15:00,2024-01-22 20:26:50.661349,2024-01-22 20:26:50.661349,0,21,15,7643.05,17.2,FALSE,FALSE
41,20240417,77,18,74,63,68,SCH100041,2024-04-17 12:45:00,2024-04-17 13:10:00,2024-04-18 08:21:46.239725,2024-04-18 08:46:46.239725,25,22,8,9325.41,19.61,FALSE,FALSE
42,20240505,37,18,24,55,93,SCH100042,2024-05-05 10:45:00,2024-05-05 11:29:00,2024-05-05 19:18:24.254713,2024-05-05 20:02:24.254713,44,20,7,4017.84,8.56,FALSE,FALSE
43,20240219,50,72,65,57,85,SCH100043,2024-02-19 20:45:00,2024-02-19 20:45:00,2024-02-20 18:11:47.056680,2024-02-20 18:11:47.056680,0,23,3,10225.89,21.45,FALSE,FALSE
44,20240226,38,5,36,55,72,SCH100044,2024-02-26 07:30:00,2024-02-26 07:57:00,2024-02-27 03:58:35.927470,2024-02-27 04:25:35.927470,27,29,18,8875.74,20.48,FALSE,FALSE
45,20240520,66,15,74,63,68,SCH100045,2024-05-20 03:30:00,2024-05-20 03:49:00,2024-05-21 00:15:11.372120,2024-05-21 00:34:11.372120,19,28,17,9325.41,20.75,FALSE,FALSE
46,20240519,28,55,14,11,12,SCH100046,2024-05-19 23:15:00,2024-05-19 23:15:00,2024-05-19 23:45:43.328502,2024-05-19 23:45:43.328502,0,16,5,227.25,0.51,FALSE,FALSE
47,20240422,16,100,104,12,56,SCH100047,2024-04-22 07:15:00,2024-04-22 07:39:00,2024-04-22 13:01:23.319469,2024-04-22 13:25:23.319469,24,10,7,2586.66,5.77,FALSE,FALSE
48,20240222,27,104,8,13,41,SCH100048,2024-02-22 18:30:00,2024-02-22 18:30:00,2024-02-23 06:36:33.092213,2024-02-23 06:36:33.092213,0,27,12,5601.5,12.11,FALSE,FALSE
49,20240315,74,35,110,44,29,SCH100049,2024-03-15 16:00:00,2024-03-15 16:39:00,2024-03-16 06:22:26.537276,2024-03-16 07:01:26.537276,39,25,7,6510.4,14.37,FALSE,FALSE
50,20240203,32,19,92,95,6,SCH100050,2024-02-03 10:15:00,2024-02-03 10:58:00,2024-02-04 10:04:23.647215,2024-02-04 10:47:23.647215,43,23,11,11457.02,23.82,FALSE,FALSE
51,20240416,49,58,10,86,33,SCH100051,2024-04-16 20:00:00,2024-04-16 20:00:00,2024-04-17 07:50:58.569105,2024-04-17 07:50:58.569105,0,20,13,5635.39,11.85,FALSE,FALSE
52,20240528,1,100,109,40,96,SCH100052,2024-05-28 23:00:00,2024-05-28 23:35:00,2024-05-29 13:26:34.288390,2024-05-29 14:01:34.288390,35,16,5,6910.54,14.44,FALSE,FALSE
53,20240516,51,28,55,59,44,SCH100053,2024-05-16 06:45:00,2024-05-16 06:51:00,2024-05-16 13:53:16.705745,2024-05-16 13:59:16.705745,6,20,13,3190.82,7.14,FALSE,FALSE
54,20240113,6,13,81,18,98,SCH100054,2024-01-13 14:00:00,2024-01-13 14:58:00,2024-01-14 07:40:38.278065,2024-01-14 08:38:38.278065,58,5,16,7600.16,17.68,FALSE,FALSE
55,20240221,89,17,84,1,64,SCH100055,2024-02-21 09:15:00,2024-02-21 10:03:00,2024-02-22 02:30:39.673119,2024-02-22 03:18:39.673119,48,26,8,7378.52,17.26,FALSE,FALSE
56,20240114,51,81,40,4,78,SCH100056,2024-01-14 23:15:00,2024-01-14 23:15:00,2024-01-15 11:43:17.540294,2024-01-15 11:43:17.540294,0,11,18,5666.3,12.47,FALSE,FALSE
57,20240120,17,76,29,28,20,SCH100057,2024-01-20 16:45:00,2024-01-20 17:35:00,2024-01-21 12:54:02.078616,2024-01-21 13:44:02.078616,50,9,18,9780.46,20.15,FALSE,FALSE
58,20240119,30,50,12,88,61,SCH100058,2024-01-19 23:00:00,2024-01-19 23:14:00,2024-01-20 06:36:52.904052,2024-01-20 06:50:52.904052,14,17,7,3261.04,7.61,FALSE,FALSE
59,20240206,9,68,73,87,76,SCH100059,2024-02-06 00:15:00,2024-02-06 00:15:00,2024-02-06 12:00:27.060601,2024-02-06 12:00:27.060601,0,26,17,5528.93,11.76,FALSE,FALSE
60,20240225,12,13,18,72,8,SCH100060,2024-02-25 03:45:00,2024-02-25 04:11:00,2024-02-25 09:52:54.723422,2024-02-25 10:18:54.723422,26,12,11,2747.83,6.13,FALSE,FALSE
61,20240122,32,71,77,51,77,SCH100061,2024-01-22 19:30:00,2024-01-22 19:48:00,2024-01-23 19:17:11.762756,2024-01-23 19:35:11.762756,18,21,19,11603.85,23.79,FALSE,FALSE
62,20240218,96,51,38,79,87,SCH100062,2024-02-18 20:00:00,2024-02-18 20:00:00,2024-02-19 03:23:46.422389,2024-02-19 03:23:46.422389,0,17,6,3570.19,7.4,FALSE,FALSE
63,20240302,64,82,77,51,77,SCH100063,2024-03-02 02:00:00,2024-03-02 03:10:00,2024-03-03 04:57:02.465803,2024-03-03 06:07:02.465803,70,16,20,11603.85,26.95,FALSE,FALSE
64,20240214,98,61,99,38,15,SCH100064,2024-02-14 02:00:00,,2024-02-14 12:57:41.316761,,,,,5118.89,10.96,TRUE,FALSE
65,20240225,6,8,102,80,59,SCH100065,2024-02-25 12:30:00,2024-02-25 12:30:00,2024-02-26 04:14:20.886640,2024-02-26 04:14:20.886640,0,22,20,7133.52,15.74,FALSE,FALSE
66,20240209,36,11,40,4,78,SCH100066,2024-02-09 02:15:00,2024-02-09 02:15:00,2024-02-09 13:37:45.723326,2024-02-09 13:37:45.723326,0,23,5,5666.3,11.38,FALSE,FALSE
67,20240320,90,56,94,59,10,SCH100067,2024-03-20 07:00:00,2024-03-20 07:13:00,2024-03-20 16:39:07.617641,2024-03-20 16:52:07.617641,13,26,8,4143.45,9.65,FALSE,FALSE
68,20240131,2,91,18,72,8,SCH100068,2024-01-31 22:00:00,2024-01-31 23:08:00,2024-02-01 04:20:40.076232,2024-02-01 05:28:40.076232,68,30,11,2747.83,6.34,FALSE,FALSE
69,20240212,48,17,96,55,74,SCH100069,2024-02-12 08:00:00,2024-02-12 08:12:00,2024-02-12 15:40:37.323660,2024-02-12 15:52:37.323660,12,27,5,3720.05,7.68,FALSE,FALSE
